mes,account_id,entradas_total,saidas_total,balanco
10.0,45613471011040976,5213.83,10857.37,-5643.54
11.0,45613471011040976,8782.54,5166.66,3615.88
12.0,45613471011040976,14671.35,3988.04,10683.31
1.0,45844730793302384,6255.35,13199.9,-6944.55
2.0,45844730793302384,8480.8,7953.35,527.45
3.0,45844730793302384,1820.29,7179.16,-5358.87
4.0,45844730793302384,2837.55,3926.16,-1088.61
5.0,45844730793302384,1355.86,5478.29,-4122.43
6.0,45844730793302384,2599.71,3275.75,-676.04
7.0,45844730793302384,5149.37,4911.42,237.95
8.0,45844730793302384,4126.68,6199.18,-2072.5
9.0,45844730793302384,3680.01,5630.37,-1950.36
10.0,45844730793302384,7376.28,6966.26,410.02
11.0,45844730793302384,5909.39,2945.59,2963.8
12.0,45844730793302384,9044.85,4497.5,4547.35
1.0,46004302388957424,19747.31,3491.05,16256.26
2.0,46004302388957424,5552.6,9251.25,-3698.65
3.0,46004302388957424,5530.75,12680.32,-7149.57
4.0,46004302388957424,5770.65,7239.32,-1468.67
5.0,46004302388957424,11036.72,9435.04,1601.68
6.0,46004302388957424,7944.41,8993.75,-1049.34
7.0,46004302388957424,8245.61,10113.51,-1867.9
8.0,46004302388957424,7873.96,8686.48,-812.52
9.0,46004302388957424,8485.65,9890.22,-1404.57
10.0,46004302388957424,12249.13,11552.45,696.68
11.0,46004302388957424,5735.13,8133.24,-2398.11
12.0,46004302388957424,13429.71,5975.27,7454.44
1.0,46449298451092056,6932.58,5692.59,1239.99
2.0,46449298451092056,16177.28,8342.91,7834.37
3.0,46449298451092056,9423.2,3540.26,5882.94
4.0,46449298451092056,8489.96,9048.46,-558.5
5.0,46449298451092056,12120.58,10170.5,1950.08
6.0,46449298451092056,7706.28,9063.27,-1356.99
7.0,46449298451092056,17579.38,8799.25,8780.13
8.0,46449298451092056,7202.39,7970.45,-768.06
9.0,46449298451092056,10063.44,6253.2,3810.24
10.0,46449298451092056,8188.92,15262.09,-7073.17
11.0,46449298451092056,8605.25,6750.06,1855.19
12.0,46449298451092056,10136.59,6494.45,3642.14
1.0,47143096662100560,15420.51,13894.38,1526.13
2.0,47143096662100560,11749.33,11800.07,-50.74
3.0,47143096662100560,8909.92,7379.05,1530.87
4.0,47143096662100560,6655.02,7108.71,-453.69
5.0,47143096662100560,12314.04,17402.69,-5088.65
6.0,47143096662100560,8549.73,7787.85,761.88
7.0,47143096662100560,13851.88,5731.86,8120.02
8.0,47143096662100560,8518.99,10104.7,-1585.71
9.0,47143096662100560,12706.03,7999.97,4706.06
10.0,47143096662100560,8980.9,4795.82,4185.08
11.0,47143096662100560,10589.21,13340.11,-2750.9
12.0,47143096662100560,5294.92,9366.55,-4071.63
1.0,48009251797903856,487.21,6741.06,-6253.85
2.0,48009251797903856,2210.69,387.7,1822.99
3.0,48009251797903856,2048.43,2585.08,-536.65
4.0,48009251797903856,728.54,0.0,728.54
5.0,48009251797903856,1265.48,1523.32,-257.84
7.0,48009251797903856,1252.55,2811.72,-1559.17
8.0,48009251797903856,554.31,807.72,-253.41
9.0,48009251797903856,1544.14,4637.78,-3093.64
10.0,48009251797903856,0.0,1640.86,-1640.86
11.0,48009251797903856,3428.14,0.0,3428.14
12.0,48009251797903856,1922.82,729.24,1193.58
1.0,48070920687086952,5149.8,10011.4,-4861.6
2.0,48070920687086952,10393.97,8780.22,1613.75
3.0,48070920687086952,9314.64,5523.94,3790.7
4.0,48070920687086952,9779.68,7795.88,1983.8
5.0,48070920687086952,5369.15,7177.87,-1808.72
6.0,48070920687086952,10628.56,6881.45,3747.11
7.0,48070920687086952,6244.66,5108.16,1136.5
8.0,48070920687086952,6365.44,16179.97,-9814.53
9.0,48070920687086952,7193.38,7967.3,-773.92
10.0,48070920687086952,9214.18,8655.14,559.04
11.0,48070920687086952,9309.48,12197.99,-2888.51
12.0,48070920687086952,7922.6,11729.34,-3806.74
1.0,48449219011492936,3261.34,3914.52,-653.18
2.0,48449219011492936,7847.6,9241.81,-1394.21
3.0,48449219011492936,18378.91,12883.55,5495.36
4.0,48449219011492936,11604.6,11728.34,-123.74
5.0,48449219011492936,8762.36,12523.63,-3761.27
6.0,48449219011492936,9319.24,7939.27,1379.97
7.0,48449219011492936,11429.01,7947.87,3481.14
8.0,48449219011492936,10905.46,10877.68,27.78
9.0,48449219011492936,7494.5,4551.82,2942.68
10.0,48449219011492936,8028.59,10220.56,-2191.97
11.0,48449219011492936,12243.99,11270.85,973.14
12.0,48449219011492936,9504.91,6860.13,2644.78
1.0,48560400199935272,3304.8,10147.81,-6843.01
2.0,48560400199935272,7636.13,3613.67,4022.46
3.0,48560400199935272,14042.02,7916.52,6125.5
4.0,48560400199935272,15797.21,10157.32,5639.89
5.0,48560400199935272,10771.2,2769.16,8002.04
6.0,48560400199935272,6708.42,5506.32,1202.1
7.0,48560400199935272,6124.78,8990.39,-2865.61
8.0,48560400199935272,13279.62,5248.21,8031.41
9.0,48560400199935272,8342.41,13887.72,-5545.31
10.0,48560400199935272,7209.06,6661.57,547.49
11.0,48560400199935272,6779.3,7460.09,-680.79
12.0,48560400199935272,11532.18,4584.39,6947.79
1.0,49307434170331560,8625.9,4829.79,3796.11
2.0,49307434170331560,9223.88,3570.25,5653.63
3.0,49307434170331560,5597.49,16295.02,-10697.53
4.0,49307434170331560,8190.16,10721.7,-2531.54
5.0,49307434170331560,5849.4,9558.49,-3709.09
6.0,49307434170331560,7591.81,11423.17,-3831.36
7.0,49307434170331560,10794.36,2813.11,7981.25
8.0,49307434170331560,2672.56,7773.18,-5100.62
9.0,49307434170331560,2998.68,10971.22,-7972.54
10.0,49307434170331560,10518.88,8280.3,2238.58
11.0,49307434170331560,13345.75,7648.89,5696.86
12.0,49307434170331560,10448.4,9415.7,1032.7
1.0,50845708191590968,3539.56,479.61,3059.95
2.0,50845708191590968,887.76,4126.39,-3238.63
3.0,50845708191590968,2034.11,1499.86,534.25
4.0,50845708191590968,3722.55,1011.52,2711.03
5.0,50845708191590968,1850.75,2727.85,-877.1
6.0,50845708191590968,574.15,1981.62,-1407.47
7.0,50845708191590968,4503.47,4741.74,-238.27
8.0,50845708191590968,5534.76,3554.32,1980.44
9.0,50845708191590968,2406.43,2924.57,-518.14
10.0,50845708191590968,2334.78,542.21,1792.57
11.0,50845708191590968,2875.66,1648.83,1226.83
12.0,50845708191590968,349.76,4058.48,-3708.72
1.0,51649182393070296,5043.46,5660.04,-616.58
2.0,51649182393070296,6905.7,8140.7,-1235.0
3.0,51649182393070296,6072.51,14208.77,-8136.26
4.0,51649182393070296,5084.33,2735.76,2348.57
5.0,51649182393070296,3827.69,1979.02,1848.67
6.0,51649182393070296,9532.16,6368.34,3163.82
7.0,51649182393070296,6341.17,8659.15,-2317.98
8.0,51649182393070296,6011.42,8674.56,-2663.14
9.0,51649182393070296,11082.2,9480.58,1601.62
10.0,51649182393070296,3563.28,11006.79,-7443.51
11.0,51649182393070296,5060.83,4657.41,403.42
12.0,51649182393070296,6966.11,10299.29,-3333.18
1.0,51736742473566520,7340.95,3798.66,3542.29
2.0,51736742473566520,3035.71,3441.48,-405.77
3.0,51736742473566520,2104.58,6662.39,-4557.81
4.0,51736742473566520,9637.1,4493.1,5144.0
5.0,51736742473566520,597.77,7434.82,-6837.05
6.0,51736742473566520,12339.03,6403.8,5935.23
7.0,51736742473566520,4318.95,3290.85,1028.1
8.0,51736742473566520,4240.93,3616.21,624.72
9.0,51736742473566520,2283.08,9539.84,-7256.76
10.0,51736742473566520,4137.38,5907.3,-1769.92
11.0,51736742473566520,1604.18,4190.93,-2586.75
12.0,51736742473566520,7348.86,4207.51,3141.35
1.0,51862026824646624,5805.79,9248.9,-3443.11
2.0,51862026824646624,8266.92,1131.67,7135.25
3.0,51862026824646624,6243.62,5108.28,1135.34
4.0,51862026824646624,3503.25,4349.08,-845.83
5.0,51862026824646624,5492.89,4201.66,1291.23
6.0,51862026824646624,3555.85,5004.81,-1448.96
7.0,51862026824646624,6729.98,10188.56,-3458.58
8.0,51862026824646624,8048.8,8835.26,-786.46
9.0,51862026824646624,9010.38,6345.77,2664.61
10.0,51862026824646624,1191.51,7000.83,-5809.32
11.0,51862026824646624,5131.51,1790.62,3340.89
12.0,51862026824646624,9442.14,2097.17,7344.97
1.0,53908529173311768,1772.99,341.7,1431.29
2.0,53908529173311768,997.43,1937.14,-939.71
3.0,53908529173311768,1406.16,2132.82,-726.66
4.0,53908529173311768,0.0,4472.89,-4472.89
5.0,53908529173311768,947.44,3256.82,-2309.38
6.0,53908529173311768,38.96,2767.15,-2728.19
7.0,53908529173311768,1935.38,928.98,1006.4
8.0,53908529173311768,4357.51,1294.84,3062.67
9.0,53908529173311768,2216.61,0.0,2216.61
10.0,53908529173311768,0.0,2425.13,-2425.13
11.0,53908529173311768,805.82,5296.49,-4490.67
12.0,53908529173311768,3823.48,684.37,3139.11
1.0,54267712063132040,2424.18,5328.38,-2904.2
2.0,54267712063132040,4410.51,9288.56,-4878.05
3.0,54267712063132040,8338.36,9040.06,-701.7
4.0,54267712063132040,1552.74,6666.28,-5113.54
5.0,54267712063132040,7971.94,4908.65,3063.29
6.0,54267712063132040,5542.34,8019.62,-2477.28
7.0,54267712063132040,7833.95,3624.28,4209.67
8.0,54267712063132040,9634.67,9816.27,-181.6
9.0,54267712063132040,8332.53,7511.22,821.31
10.0,54267712063132040,3973.82,2017.0,1956.82
11.0,54267712063132040,1899.74,10821.55,-8921.81
12.0,54267712063132040,6586.23,8599.5,-2013.27
1.0,55533234061754200,12835.25,934.84,11900.41
2.0,55533234061754200,6517.82,7537.86,-1020.04
3.0,55533234061754200,5979.6,4711.03,1268.57
4.0,55533234061754200,3513.07,5714.18,-2201.11
5.0,55533234061754200,3627.35,4670.4,-1043.05
6.0,55533234061754200,1159.61,2706.12,-1546.51
7.0,55533234061754200,2535.52,944.69,1590.83
8.0,55533234061754200,5279.22,3361.95,1917.27
9.0,55533234061754200,6537.65,3731.57,2806.08
10.0,55533234061754200,1598.46,4700.57,-3102.11
11.0,55533234061754200,6340.3,8650.14,-2309.84
12.0,55533234061754200,3692.02,7730.74,-4038.72
1.0,55816037922410592,6117.91,6049.06,68.85
2.0,55816037922410592,1186.01,6211.93,-5025.92
3.0,55816037922410592,1812.85,2297.07,-484.22
4.0,55816037922410592,1812.23,8548.08,-6735.85
5.0,55816037922410592,13336.81,5670.54,7666.27
6.0,55816037922410592,1994.23,3397.92,-1403.69
7.0,55816037922410592,6518.38,4747.21,1771.17
8.0,55816037922410592,7373.08,2347.17,5025.91
9.0,55816037922410592,342.21,1050.68,-708.47
10.0,55816037922410592,2957.15,3006.19,-49.04
11.0,55816037922410592,5455.69,7271.41,-1815.72
12.0,55816037922410592,178.14,3990.68,-3812.54
2.0,56255560652299008,0.0,1640.16,-1640.16
7.0,56255560652299008,0.0,574.95,-574.95
1.0,56323229787951792,11186.42,9833.56,1352.86
2.0,56323229787951792,9424.17,4700.4,4723.77
3.0,56323229787951792,10774.03,9328.33,1445.7
4.0,56323229787951792,1089.25,4141.22,-3051.97
5.0,56323229787951792,4652.11,6426.54,-1774.43
6.0,56323229787951792,9552.59,16246.3,-6693.71
7.0,56323229787951792,11953.38,4127.03,7826.35
8.0,56323229787951792,4986.64,6875.14,-1888.5
9.0,56323229787951792,4255.72,11129.61,-6873.89
10.0,56323229787951792,8562.23,8623.75,-61.52
11.0,56323229787951792,4015.17,7573.45,-3558.28
12.0,56323229787951792,6481.07,6003.66,477.41
1.0,56962984241899240,7087.33,9119.43,-2032.1
2.0,56962984241899240,8943.59,5670.35,3273.24
3.0,56962984241899240,10442.35,9815.96,626.39
4.0,56962984241899240,4152.96,3652.88,500.08
5.0,56962984241899240,9563.67,13711.89,-4148.22
6.0,56962984241899240,9264.89,2164.09,7100.8
7.0,56962984241899240,2966.03,7805.04,-4839.01
8.0,56962984241899240,5115.22,8264.65,-3149.43
9.0,56962984241899240,5425.1,2250.25,3174.85
10.0,56962984241899240,5461.38,10732.16,-5270.78
11.0,56962984241899240,9367.76,13959.63,-4591.87
12.0,56962984241899240,8247.59,3307.13,4940.46
1.0,57013995831411376,1267.86,2941.65,-1673.79
2.0,57013995831411376,0.0,3760.42,-3760.42
3.0,57013995831411376,3766.32,162.96,3603.36
4.0,57013995831411376,2815.48,1440.18,1375.3
5.0,57013995831411376,3188.87,2250.91,937.96
6.0,57013995831411376,2574.73,2117.75,456.98
7.0,57013995831411376,3737.86,3978.2,-240.34
8.0,57013995831411376,3101.54,5638.76,-2537.22
9.0,57013995831411376,1609.02,120.56,1488.46
10.0,57013995831411376,2815.9,5186.45,-2370.55
11.0,57013995831411376,155.24,845.22,-689.98
12.0,57013995831411376,3832.43,4399.09,-566.66
1.0,57591087800910912,6778.12,525.85,6252.27
2.0,57591087800910912,4518.9,4259.72,259.18
3.0,57591087800910912,3310.44,8281.59,-4971.15
4.0,57591087800910912,1008.15,3271.88,-2263.73
5.0,57591087800910912,4329.63,2492.0,1837.63
6.0,57591087800910912,3895.18,4202.97,-307.79
7.0,57591087800910912,2563.53,0.0,2563.53
8.0,57591087800910912,1100.36,3668.28,-2567.92
9.0,57591087800910912,0.0,5389.41,-5389.41
10.0,57591087800910912,4388.82,1447.8,2941.02
11.0,57591087800910912,1743.73,3974.36,-2230.63
12.0,57591087800910912,9726.27,8722.21,1004.06
1.0,57912053632328176,4710.28,3717.62,992.66
2.0,57912053632328176,3137.59,2999.17,138.42
3.0,57912053632328176,2392.49,4821.67,-2429.18
4.0,57912053632328176,0.0,1264.84,-1264.84
5.0,57912053632328176,1974.11,8538.19,-6564.08
6.0,57912053632328176,7634.31,3179.77,4454.54
7.0,57912053632328176,1852.69,1677.67,175.02
8.0,57912053632328176,3593.68,7470.27,-3876.59
9.0,57912053632328176,6896.37,1557.04,5339.33
10.0,57912053632328176,1399.88,5508.27,-4108.39
11.0,57912053632328176,1933.97,2346.22,-412.25
12.0,57912053632328176,3151.13,1055.88,2095.25
1.0,60067695162472792,6941.51,1455.74,5485.77
2.0,60067695162472792,4345.04,3754.85,590.19
3.0,60067695162472792,3097.44,6041.68,-2944.24
4.0,60067695162472792,7694.63,3828.87,3865.76
5.0,60067695162472792,5628.36,2614.6,3013.76
6.0,60067695162472792,4358.6,2563.15,1795.45
7.0,60067695162472792,64.93,5054.86,-4989.93
8.0,60067695162472792,5448.93,5205.0,243.93
9.0,60067695162472792,6792.85,4933.62,1859.23
10.0,60067695162472792,3286.58,2764.57,522.01
11.0,60067695162472792,4184.2,2396.33,1787.87
12.0,60067695162472792,3267.01,2629.25,637.76
1.0,60316834167041848,623.83,3978.66,-3354.83
2.0,60316834167041848,5136.39,1888.03,3248.36
3.0,60316834167041848,620.74,2379.62,-1758.88
4.0,60316834167041848,2139.94,7422.16,-5282.22
5.0,60316834167041848,8176.17,3463.03,4713.14
6.0,60316834167041848,3027.12,2257.23,769.89
7.0,60316834167041848,2379.8,2120.54,259.26
8.0,60316834167041848,2317.03,1748.95,568.08
9.0,60316834167041848,3980.63,3762.53,218.1
10.0,60316834167041848,3551.98,2069.26,1482.72
11.0,60316834167041848,762.77,4088.87,-3326.1
12.0,60316834167041848,4003.4,0.0,4003.4
1.0,60396900624082472,8737.13,10052.35,-1315.22
2.0,60396900624082472,8636.25,8425.45,210.8
3.0,60396900624082472,4586.52,9391.27,-4804.75
4.0,60396900624082472,3738.53,6149.1,-2410.57
5.0,60396900624082472,6413.22,11671.83,-5258.61
6.0,60396900624082472,2926.2,12025.92,-9099.72
7.0,60396900624082472,6583.14,11599.53,-5016.39
8.0,60396900624082472,9206.41,14190.05,-4983.64
9.0,60396900624082472,5184.15,6819.87,-1635.72
10.0,60396900624082472,13464.41,5814.6,7649.81
11.0,60396900624082472,10954.32,7682.7,3271.62
12.0,60396900624082472,4647.56,6937.09,-2289.53
1.0,61337575825666800,3918.41,4613.88,-695.47
2.0,61337575825666800,975.46,4141.53,-3166.07
3.0,61337575825666800,7966.66,4228.79,3737.87
4.0,61337575825666800,4706.16,589.51,4116.65
5.0,61337575825666800,0.0,1532.51,-1532.51
6.0,61337575825666800,2586.77,2010.91,575.86
7.0,61337575825666800,2671.23,4040.91,-1369.68
8.0,61337575825666800,759.15,2978.97,-2219.82
9.0,61337575825666800,9415.7,3962.24,5453.46
10.0,61337575825666800,3472.96,3323.94,149.02
11.0,61337575825666800,5877.39,2499.74,3377.65
12.0,61337575825666800,958.92,4814.5,-3855.58
1.0,61864458590284568,11887.09,10197.22,1689.87
2.0,61864458590284568,3351.63,11381.78,-8030.15
3.0,61864458590284568,9625.44,7160.49,2464.95
4.0,61864458590284568,8800.38,10383.51,-1583.13
5.0,61864458590284568,6560.33,4313.8,2246.53
6.0,61864458590284568,14984.89,8621.96,6362.93
7.0,61864458590284568,11493.29,9733.66,1759.63
8.0,61864458590284568,9306.24,19355.83,-10049.59
9.0,61864458590284568,9197.11,11562.14,-2365.03
10.0,61864458590284568,9504.06,16787.84,-7283.78
11.0,61864458590284568,5588.27,4911.7,676.57
12.0,61864458590284568,17456.91,7882.43,9574.48
1.0,62528355417961760,8759.87,10446.65,-1686.78
2.0,62528355417961760,8510.56,14846.49,-6335.93
3.0,62528355417961760,8648.43,4495.37,4153.06
4.0,62528355417961760,7380.11,8835.38,-1455.27
5.0,62528355417961760,14583.74,11924.8,2658.94
6.0,62528355417961760,1351.99,9391.07,-8039.08
7.0,62528355417961760,2948.14,10963.01,-8014.87
8.0,62528355417961760,12038.18,3889.7,8148.48
9.0,62528355417961760,6080.7,12573.81,-6493.11
10.0,62528355417961760,5198.34,6287.39,-1089.05
11.0,62528355417961760,5062.13,5210.96,-148.83
12.0,62528355417961760,4870.45,5210.49,-340.04
1.0,62725486856205360,0.0,301.98,-301.98
2.0,62725486856205360,1282.6,0.0,1282.6
3.0,62725486856205360,2971.09,1414.48,1556.61
4.0,62725486856205360,0.0,1476.95,-1476.95
6.0,62725486856205360,486.36,0.0,486.36
7.0,62725486856205360,1702.02,1517.09,184.93
8.0,62725486856205360,1405.07,0.0,1405.07
9.0,62725486856205360,0.0,2464.46,-2464.46
10.0,62725486856205360,1178.95,540.98,637.97
11.0,62725486856205360,1324.45,1271.11,53.34
12.0,62725486856205360,1978.31,301.44,1676.87
1.0,63577985048617496,13293.54,19695.4,-6401.86
2.0,63577985048617496,3162.2,6338.48,-3176.28
3.0,63577985048617496,6625.26,11757.01,-5131.75
4.0,63577985048617496,10049.02,14985.84,-4936.82
5.0,63577985048617496,10828.45,6892.65,3935.8
6.0,63577985048617496,8411.75,8922.67,-510.92
7.0,63577985048617496,10082.98,4795.14,5287.84
8.0,63577985048617496,10396.33,14705.01,-4308.68
9.0,63577985048617496,8250.11,11447.76,-3197.65
10.0,63577985048617496,10587.84,10089.72,498.12
11.0,63577985048617496,9459.67,6725.17,2734.5
12.0,63577985048617496,8126.55,7101.58,1024.97
1.0,64761203857771520,1564.69,13739.71,-12175.02
2.0,64761203857771520,12600.13,5601.06,6999.07
3.0,64761203857771520,10955.39,4695.87,6259.52
4.0,64761203857771520,9235.95,5450.06,3785.89
5.0,64761203857771520,16366.91,10184.86,6182.05
6.0,64761203857771520,4686.84,6782.85,-2096.01
7.0,64761203857771520,6754.22,1919.02,4835.2
8.0,64761203857771520,5576.43,15046.62,-9470.19
9.0,64761203857771520,11837.81,7507.89,4329.92
10.0,64761203857771520,16159.67,7067.55,9092.12
11.0,64761203857771520,6056.41,11401.79,-5345.38
12.0,64761203857771520,5711.06,6521.16,-810.1
1.0,65271295181741864,5330.19,3384.98,1945.21
2.0,65271295181741864,5512.84,2061.86,3450.98
3.0,65271295181741864,9914.12,5496.29,4417.83
4.0,65271295181741864,1099.22,4806.66,-3707.44
5.0,65271295181741864,1924.74,9215.89,-7291.15
6.0,65271295181741864,7120.81,5173.76,1947.05
7.0,65271295181741864,3970.33,1731.98,2238.35
8.0,65271295181741864,5185.37,7085.58,-1900.21
9.0,65271295181741864,4644.97,5941.59,-1296.62
10.0,65271295181741864,6864.27,3739.08,3125.19
11.0,65271295181741864,9516.31,4377.93,5138.38
12.0,65271295181741864,796.78,2206.45,-1409.67
1.0,66229395359203944,1157.33,0.0,1157.33
2.0,66229395359203944,1117.45,761.1,356.35
3.0,66229395359203944,3016.73,638.52,2378.21
5.0,66229395359203944,607.79,1902.28,-1294.49
7.0,66229395359203944,0.0,753.28,-753.28
9.0,66229395359203944,1535.49,0.0,1535.49
12.0,66229395359203944,0.0,452.61,-452.61
1.0,66384040439454344,1713.25,3683.6,-1970.35
2.0,66384040439454344,0.0,1831.69,-1831.69
3.0,66384040439454344,0.0,1212.69,-1212.69
4.0,66384040439454344,2835.32,2427.1,408.22
5.0,66384040439454344,3489.71,1498.93,1990.78
6.0,66384040439454344,0.0,1559.44,-1559.44
7.0,66384040439454344,0.0,705.71,-705.71
8.0,66384040439454344,1644.77,366.2,1278.57
9.0,66384040439454344,1575.97,1193.62,382.35
10.0,66384040439454344,0.0,1557.87,-1557.87
11.0,66384040439454344,757.02,702.15,54.87
12.0,66384040439454344,1209.51,0.0,1209.51
1.0,66757042819681304,8180.51,7159.65,1020.86
2.0,66757042819681304,11877.74,15159.44,-3281.7
3.0,66757042819681304,9202.63,4424.79,4777.84
4.0,66757042819681304,9560.26,7403.3,2156.96
5.0,66757042819681304,8977.05,7112.75,1864.3
6.0,66757042819681304,7639.32,9327.64,-1688.32
7.0,66757042819681304,5010.54,12377.81,-7367.27
8.0,66757042819681304,16653.08,12691.1,3961.98
9.0,66757042819681304,8291.43,14619.32,-6327.89
10.0,66757042819681304,10418.77,9113.1,1305.67
11.0,66757042819681304,9642.64,9671.39,-28.75
12.0,66757042819681304,8902.81,4472.31,4430.5
1.0,66882869408724712,3087.71,0.0,3087.71
2.0,66882869408724712,1539.74,1610.84,-71.1
3.0,66882869408724712,1688.32,0.0,1688.32
4.0,66882869408724712,1056.37,3405.49,-2349.12
5.0,66882869408724712,1318.33,1668.09,-349.76
6.0,66882869408724712,560.77,866.42,-305.65
7.0,66882869408724712,215.7,4779.17,-4563.47
8.0,66882869408724712,1152.83,1331.14,-178.31
9.0,66882869408724712,1914.96,1500.06,414.9
10.0,66882869408724712,1661.71,1063.88,597.83
11.0,66882869408724712,1759.48,1574.52,184.96
12.0,66882869408724712,3511.01,1767.45,1743.56
1.0,67693573615959560,0.0,1695.96,-1695.96
2.0,67693573615959560,465.71,1995.76,-1530.05
3.0,67693573615959560,358.72,0.0,358.72
4.0,67693573615959560,1478.66,1403.97,74.69
5.0,67693573615959560,2544.01,4616.88,-2072.87
6.0,67693573615959560,0.0,1788.49,-1788.49
7.0,67693573615959560,3584.05,461.74,3122.31
8.0,67693573615959560,2130.94,1681.14,449.8
9.0,67693573615959560,4071.73,3877.57,194.16
10.0,67693573615959560,2315.2,4197.56,-1882.36
11.0,67693573615959560,2089.78,956.3,1133.48
12.0,67693573615959560,2596.86,3775.12,-1178.26
1.0,67851450228682136,9608.07,14988.86,-5380.79
2.0,67851450228682136,12258.45,6277.15,5981.3
3.0,67851450228682136,7762.35,2251.07,5511.28
